userId,jokeId,rating
520,26,-6.156
520,34,-0.219
520,39,-1.438
520,95,-7.906
520,122,4.031
520,123,8.438
520,96,-6.469
520,25,2.531
520,94,4.125
520,23,7.969
520,73,9.281
520,124,9.625
520,125,7.062
520,98,4.812
520,63,8.188
520,55,1.281
520,90,-9.531
520,104,8.5
520,126,-4.938
520,127,8.188
520,77,-9.75
520,52,0.156
520,70,-3.875
520,41,-7.656
520,59,9.781
520,128,-7.75
520,129,9.531
520,60,9.938
520,64,-9.781
520,51,-7.031
520,30,9.531
521,5,-6.531
521,7,0.562
521,8,-5.312
521,13,-1.094
521,15,-0.156
521,16,1.875
521,17,5.938
521,18,6.188
521,19,6.219
521,20,-1.125
521,86,6.812
521,92,7.594
521,94,7.406
521,95,6
521,98,6.75
521,109,4.438
521,89,9.438
521,50,9.25
521,32,6.781
521,62,3.875
521,111,4.438
521,112,5.844
521,36,6.688
521,104,-1.688
521,35,9.75
521,72,9.156
521,53,9.438
521,122,6.656
521,124,8.188
521,66,9.312
521,27,9.219
521,49,9.625
521,107,7.625
521,68,2.312
521,130,9.062
521,24,3.156
521,54,7.031
521,93,9.25
521,69,9.062
521,29,9.031
521,88,8.594
521,33,7.25
521,37,9.719
521,76,9.594
521,97,9.312
521,61,8.562
521,91,8.906
521,48,8.625
521,43,9.281
521,44,4.781
521,28,7.031
521,96,7.281
521,31,4.656
521,78,7.562
521,56,7.875
521,75,8.719
521,79,2.156
521,42,8.062
521,38,7.312
521,87,7.062
521,21,7.281
521,83,8.906
521,80,8
521,82,3.062
521,47,7.781
521,65,8.969
521,26,2.906
521,46,2.719
521,45,4.375
521,84,3.219
521,81,8.719
521,102,8.031
521,39,8.375
521,40,7.844
521,22,8
521,113,4.125
521,114,8.406
521,90,7.75
521,85,4.469
521,77,5.281
521,63,8.312
521,34,8.375
521,115,1.125
521,116,6.188
521,23,7.906
521,73,-3.906
521,70,7.875
521,55,-0.375
521,100,5.656
521,117,8.406
521,118,8.438
521,101,3.406
521,25,8.812
521,99,8.719
521,30,6.875
521,41,8.844
521,119,6.969
521,120,1.781
521,59,2.281
521,60,8.562
521,67,4.812
521,52,8.062
521,64,0.625
521,121,9.469
521,123,9.688
521,106,7.469
521,103,0.781
521,108,5.562
521,105,9.375
521,71,7.312
521,125,7.031
521,126,9.312
521,51,6.781
521,74,6.25
521,57,9.562
521,58,8.656
522,5,-9
522,7,5.656
522,8,-9.812
522,13,-8.188
522,15,-8.688
522,16,-8.156
522,17,-8.844
522,18,-9.812
522,19,-9.438
522,20,-4.156
522,57,-9.656
522,58,-9.844
522,67,8.125
522,71,-9.656
522,74,8.344
523,5,-4.5
523,7,-6.469
523,8,-7.156
523,13,-1.938
523,15,-6.062
523,16,-3.531
523,17,-5.219
523,18,-1.375
523,19,2.625
523,20,1.469
523,116,-1.906
523,117,-0.781
523,118,-2.438
523,119,-1.5
523,120,2.094
524,5,-5.812
524,7,-5.875
524,8,0.5
524,13,-5.438
524,15,-2.156
524,16,5.969
524,17,9.781
524,18,3.438
524,19,5.312
524,20,4.312
524,130,6.094
524,24,3.031
524,33,-6.969
524,37,-9.781
524,44,5
524,50,-1.094
525,5,-2.969
525,7,0.156
525,8,0.156
525,13,0.062
525,15,0.094
525,16,0.094
525,17,0.094
525,18,0.094
525,19,0.094
525,20,0.094
525,67,0.094
525,71,0.094
525,84,0.094
525,99,0.094
525,106,7.062
525,50,6.781
525,27,6.781
525,36,6.781
525,29,7.438
525,32,7.438
525,108,7.438
525,110,7.438
525,35,7.344
525,53,8.531
525,89,8.75
526,5,-9.219
526,7,-5.406
526,8,-9.75
526,13,-9.688
526,15,-9.844
526,16,9.75
526,17,9.875
526,18,-9.781
526,19,1.625
526,20,-8.875
526,111,-8.875
526,112,-8.812
526,113,3.125
526,114,3.125
526,115,3.125
527,5,-7.062
527,7,-6.656
527,8,-6.781
527,13,-9.281
527,15,-8.469
527,16,-0.062
527,17,2.781
527,18,-5.375
527,19,-8.188
527,20,-7.906
527,116,7.906
527,117,3.844
527,118,-4.469
527,57,-7.562
527,58,-8.375
527,89,0.438
527,50,7.25
527,102,-7.938
527,103,3.125
527,104,8.125
527,60,0.969
527,67,-6.625
527,105,8.344
527,106,9.125
527,107,-0.625
527,108,6.156
527,109,2.938
527,70,6.906
527,71,9.562
527,87,-5.469
527,93,-0.188
527,76,1.656
528,5,-7.562
528,7,4.031
528,8,5
528,13,-1.594
528,15,-8.875
528,16,-3.469
528,17,9.125
528,18,8.688
528,19,8.781
528,20,-8.094
528,75,-9.375
528,79,4.188
528,80,8.375
528,82,-3.75
528,84,8.938
528,89,8.688
528,50,8.219
528,29,3.719
528,32,5.125
528,36,2.719
528,85,5.094
529,5,9.875
529,7,9.906
529,8,9.906
529,13,9.781
529,15,9.938
529,16,9.938
529,17,-9.531
529,18,-9.906
529,19,-7.812
529,20,-7.531
529,86,5.094
529,94,7.25
529,95,0.406
529,98,5.188
529,99,-2
529,103,9.969
529,106,1.125
529,50,-4.938
529,29,-0.562
529,102,-5.281
529,36,-5.156
529,35,0.031
529,27,-5.531
529,110,2.375
529,111,-1.562
529,32,-2.875
529,21,7.25
529,53,4.219
529,54,9.781
529,112,-5.312
529,89,7.812
529,113,-6.531
529,49,-2.062
529,66,1.188
529,40,7.156
529,61,1.438
529,62,1.969
529,69,9
529,31,8
529,72,2.75
529,65,-6.688
529,83,6.531
529,114,3.031
529,115,9.625
529,68,-4.812
529,81,4.062
529,48,-2.906
529,42,-2.938
529,39,-0.906
529,93,7.125
529,26,0.156
529,101,-0.531
529,100,0.156
529,116,-7.625
529,78,9.188
529,76,7.844
529,46,-7.781
529,88,-4.062
529,56,-0.344
529,119,1.5
529,120,-1.375
529,45,-0.312
529,87,0.75
529,28,2.25
529,38,0.562
529,22,-0.781
529,121,-1.344
529,122,-4.156
529,91,-4.156
529,85,0.094
529,125,0.062
529,97,8.906
529,34,9.719
529,90,8.781
529,47,6
529,25,5
530,5,1.312
530,7,5.625
530,8,-3.812
530,13,-4.812
530,15,-6.625
530,16,-8.062
530,17,-9.188
530,18,-9.781
531,5,-5.75
531,7,-2.031
531,8,5.375
531,13,7.188
531,15,9.656
531,16,9.938
531,17,-6.469
531,18,-2.438
531,19,-5.625
531,20,-5.75
531,117,-9.438
531,118,-3.344
531,119,-1.938
531,123,-0.719
531,124,-2.594
531,106,0.906
531,105,0.906
531,109,9.938
531,50,-6.469
531,29,3.781
531,126,7.406
531,127,6.469
531,104,8.688
531,103,9.5
531,36,8.938
531,102,4.344
531,27,4.938
532,5,8.125
532,7,8.5
532,8,8.5
532,13,-9.906
532,15,-9.75
532,16,-9.812
532,17,9.938
532,18,-9.812
532,19,9.938
532,20,9.906
532,128,9.969
532,129,9.938
532,130,9.938
532,23,9.938
532,24,-9.844
532,103,-6.625
533,5,9.781
533,7,9.531
533,8,9.844
533,13,9.594
533,15,9.656
533,16,9.438
533,17,9.375
533,18,9.281
533,19,9.281
533,20,9.156
534,5,-2.344
534,7,3.375
534,8,3.188
534,13,-5.031
534,15,1.312
534,16,-1.688
534,17,3.156
534,18,4.156
534,19,3.125
534,20,2.438
534,30,3.438
534,33,3.656
534,37,3.656
534,41,3.812
534,43,2.531
534,103,-1.75
534,104,2.594
534,105,4.156
534,106,4.844
534,108,4.5
534,44,-2.656
534,51,4.344
534,109,3.312
535,5,-3.5
535,7,-9.75
535,8,7.188
535,13,1.844
535,15,4.125
535,16,-4.938
535,17,9.656
535,18,8.438
535,19,6.688
535,20,7.5
535,52,-7.188
535,55,0.312
535,57,-1.938
535,58,4.969
535,59,-3.594
535,50,5.625
535,36,4.75
535,35,5.094
535,32,6.156
535,29,9.844
535,60,7.5
535,63,9.188
535,27,9.406
535,89,9.375
535,62,-0.031
535,68,8.469
535,49,9.156
535,64,-4.75
535,67,8.344
535,53,8.719
535,69,9.031
535,21,8.844
535,66,8.969
535,54,9.656
535,70,8.312
535,71,8.5
535,61,-5.781
535,48,9.438
535,42,7.969
535,31,8.125
535,56,8.812
535,73,9.188
535,74,7.625
535,65,9.375
535,76,9.438
535,40,8.594
535,26,8.625
535,88,8.719
535,75,-6.375
535,77,-7.188
535,28,6.062
535,39,-6.344
535,38,-7.438
535,46,9.469
535,93,4.375
535,79,-6.031
535,80,8.375
535,45,8.25
535,22,7
535,91,8.719
535,83,8.969
535,72,8.438
535,82,8.562
535,84,8.312
535,81,8.625
535,78,8.406
535,97,9
535,25,7.875
535,47,8.688
535,86,8.219
535,92,9.156
535,34,8.594
535,96,8.688
535,87,8.125
535,95,8.594
535,94,8.938
535,98,8.531
535,99,8.188
535,23,-7.062
535,85,-7.031
535,100,4.469
535,101,-7.219
535,41,5.469
535,107,2.656
535,110,9.688
535,30,-6.156
535,90,-4.781
535,51,4.281
535,43,-7.969
535,37,7.562
535,111,5.594
535,112,-1.594
535,33,2.062
535,24,1.844
535,44,1.75
535,102,5.75
535,103,6.469
535,113,7.469
535,114,7.375
535,104,8.062
535,105,8.938
535,106,7.062
535,108,8.125
535,109,7.906
535,115,7.812
535,116,7.562
535,124,7.406
535,127,6.938
535,126,6.594
535,118,6.875
535,123,6.281
535,117,8.062
535,119,6.906
535,129,9.281
535,130,7.969
535,122,7.281
535,120,8.375
535,121,8.438
535,125,8.406
535,128,8.031
536,5,-8.812
536,7,-8.75
536,8,-8.625
536,13,-4.469
536,15,-0.906
536,16,-0.844
536,17,-4.531
536,18,-0.406
536,19,3.344
536,20,-0.281
536,52,-0.062
536,55,4.688
536,57,4.688
536,58,0.312
536,59,8.219
536,89,6.719
536,62,6.312
536,93,5.406
536,68,-0.156
536,72,2.719
536,60,-0.281
536,63,5.344
536,32,-4.906
536,76,5.969
536,66,2.469
536,27,-3.875
536,96,5.594
536,64,-7.156
536,67,-8.594
536,88,3.75
536,92,5.188
536,50,-0.562
536,53,6
536,49,-6.625
536,70,3.281
536,71,2.781
536,91,-6.625
536,94,-2.406
536,87,-1.906
536,69,0.562
536,35,3.688
536,73,3.844
536,74,-5.5
536,36,3.625
536,80,-3.312
536,48,-5.656
536,47,-0.625
536,78,3.75
536,75,-5.719
536,77,-0.312
536,28,-5.5
536,54,-4.406
536,38,-4.156
536,95,-5.656
536,61,-7.156
536,98,-7.062
536,99,-6.188
536,97,-3.594
536,83,-7.562
536,31,-4.688
536,82,-6.062
536,65,-8.438
536,56,-0.156
536,86,-9.125
536,102,-0.625
536,103,-5.188
536,104,-9.406
536,105,0.125
537,5,3.031
537,7,0.969
537,8,5.781
537,13,2.188
537,15,-0.406
537,16,1.188
537,17,0.594
537,18,-1.781
537,19,0.125
537,20,-2.594
537,79,0.188
537,82,0.594
537,84,-0.219
537,86,0.031
537,98,1.281
537,50,0.844
537,29,-1.281
537,32,-0.25
537,36,1.344
537,27,0.188
537,107,0.844
537,110,2.25
537,35,0.812
537,89,1.469
537,49,1.312
537,62,0.75
537,54,1.656
537,111,0.812
537,112,0.531
537,53,1.062
537,66,1.906
537,65,1.969
537,21,1.719
537,31,1.219
537,113,0.812
537,114,0.938
537,72,1.156
537,69,2.312
537,61,0.406
537,42,1.188
537,68,1.625
537,115,-1.656
537,116,1.125
537,56,0.375
537,48,2.844
537,81,1.062
537,100,1.5
537,101,1.844
537,117,2.125
537,118,2.031
537,76,1.844
537,46,1.844
537,88,2.719
537,83,1.594
537,39,1.188
537,120,2.156
537,121,2.125
537,45,0.156
537,93,1.094
537,40,-1.656
537,26,0.688
537,38,1.344
537,122,0.469
537,123,-1.562
537,28,-1.969
537,87,0.094
537,78,0.031
537,22,-0.688
537,91,1
537,124,0.219
537,125,-0.156
537,85,0.344
537,47,1.031
537,97,0.75
537,34,-0.594
537,94,1.312
537,126,1.656
537,127,1.375
537,25,1.375
537,52,1.125
537,96,0.5
537,80,0.25
537,92,0.812
537,128,1.406
537,129,1.156
537,55,1.156
537,95,1.156
537,41,2.25
537,23,1.062
537,73,1.875
537,130,2.812
537,24,3.25
537,63,1.156
537,90,1.125
537,60,1.938
537,70,1.375
537,64,1.75
537,30,1.25
537,33,2
537,77,2.375
537,51,2.406
537,99,1.625
537,59,1.562
537,75,1.656
537,37,1.594
537,43,3.094
537,67,0
537,102,0.375
537,103,0.625
537,104,0.562
537,105,0.312
537,44,1.656
537,57,1.969
537,106,1
537,108,0.594
537,109,1.031
537,71,-1.531
537,74,0.875
537,58,0.469
537,119,0.656
538,5,-6.531
538,7,3.469
538,8,2
538,13,9.281
538,15,-5.156
538,16,-9.719
538,17,-6.969
538,18,6.906
538,19,3.875
538,20,-9.5
538,79,-8.719
538,84,-5.25
538,86,1.062
538,107,5.719
538,110,-9.344
538,102,7.312
538,50,7.312
538,89,3.031
538,29,-4.719
538,36,7
538,111,-9.5
538,112,-9.562
538,27,4
538,32,1.031
538,72,7.344
538,35,-3.5
538,53,-6.688
538,113,-7.188
538,114,-7.125
538,54,-7.25
538,49,-9.594
538,76,-9.562
538,66,-5.969
538,62,-0.781
538,115,0.969
538,116,3.719
539,5,0.156
539,7,4.688
539,8,-6.781
539,13,-2.219
539,15,-5.906
539,16,-5.219
539,17,5.125
539,18,1.875
539,19,2.594
539,20,0.688
539,117,6.656
539,118,4.969
539,120,6.875
539,121,4.312
539,122,-4.875
539,50,6.656
539,36,6.25
539,89,6.875
539,32,6.938
539,27,6.969
539,123,6.938
539,124,-5.781
539,29,5.969
539,49,-1.094
539,35,4.875
539,62,6.188
539,69,7.219
539,125,5.469
539,68,4.938
539,72,6.625
539,53,6.906
539,54,-7.188
539,66,-6.156
539,21,0.688
539,83,5.188
539,61,4.875
539,93,5.5
539,126,5.469
539,22,5.094
539,76,6.031
539,48,5.812
539,65,6.062
539,31,6.344
540,5,1.125
540,7,-0.312
540,8,-0.312
540,13,-1.594
540,15,-2.656
540,16,-1.156
540,17,-1.688
540,18,-1.688
540,19,-0.875
541,5,-0.375
541,7,-9.312
541,8,3.219
541,13,2.344
541,15,-2.844
541,16,2.969
541,17,9.344
541,18,-1.969
541,19,3.75
541,20,-2.188
541,126,1.219
541,127,-2.5
541,128,-3.281
541,129,1.938
541,130,-3.375
542,5,-2.125
542,7,1.625
542,8,2.438
542,13,7.25
542,15,4.125
542,16,-1.062
542,17,-0.062
542,18,4.438
542,19,4.312
542,20,-0.312
542,23,-0.312
542,24,-9.844
542,25,6.969
542,30,4.312
542,33,-9.688
542,107,-9.5
542,105,5.031
542,50,-8.812
542,29,6.875
542,36,6.875
542,34,3.312
542,37,-9.906
542,35,-9.5
542,32,-9.5
542,27,9.469
542,89,9.781
542,21,9.094
543,5,-2.719
543,7,-9.875
543,8,-9.625
543,13,-1.219
543,15,3.125
543,16,6.969
543,17,9.469
543,18,9.906
543,19,-4.812
543,20,-1.969
543,39,0.438
543,40,-6.031
543,41,-3.094
543,43,-3.156
543,44,2
544,5,-0.375
544,7,2.562
544,8,-3.281
544,13,2.875
544,15,-3.469
544,16,-1.562
544,17,2.562
544,18,-4.062
544,19,1.5
544,20,0.188
544,46,2.719
544,51,3.031
544,52,2.75
544,55,-1.719
544,57,-4.125
544,105,3.5
544,50,-4.719
544,89,5.406
544,29,4.594
544,36,-5.844
544,58,-3.281
546,5,-8.281
546,7,2.875
546,8,-0.188
546,13,-0.531
546,15,-2.344
546,16,9.594
546,17,9.938
546,18,9
546,19,3.188
546,20,-5.781
546,59,9.906
546,60,-7.469
546,63,8
546,64,-8.438
546,67,9.875
546,89,-9.906
546,50,8.781
546,36,9.75
546,32,-9.938
546,27,-9.781
546,70,4.719
546,71,-7.594
546,62,3.469
546,35,3.375
546,53,8.844
546,29,-8.562
546,66,-8.344
546,73,9.656
546,74,1.875
546,49,8.438
546,93,8.375
546,69,-9.375
546,54,8.219
547,5,6.219
547,7,5.625
547,8,8.656
547,13,-6.344
547,15,-1.25
547,16,-4.375
547,17,3.5
547,18,9.219
547,19,0.625
547,20,5.688
547,75,-6.781
547,77,2.312
547,79,-2.906
547,80,7.219
547,82,3.469
547,105,6.562
547,103,8.406
547,102,7.625
547,109,8.75
547,50,5.406
547,84,9.438
547,85,2.125
547,35,9.719
547,32,7.031
547,89,9.75
547,36,8.812
547,53,9.531
547,90,7.625
547,92,4.656
547,27,8.219
547,62,9.188
547,66,9.281
547,106,9.219
547,49,9.812
547,94,9.438
547,95,2
547,29,9.719
547,21,9.719
547,69,9.844
547,68,9.969
547,61,8.75
547,113,9.875
547,114,9.875
547,54,9.906
547,72,9.938
547,48,9.906
547,56,9.969
547,65,9.875
547,115,9.938
547,116,9.875
547,42,9.906
547,40,9.875
547,76,9.938
547,28,9.875
547,31,9.938
547,118,9.844
547,22,9.938
547,93,9.906
547,88,9.875
547,38,9.938
547,39,9.969
547,81,9.906
547,23,9.906
547,24,9.875
547,91,9.875
547,45,9.875
547,47,7.188
547,87,9.875
548,5,9.156
548,7,-7.062
548,8,0.375
548,13,-9.219
548,15,8.156
548,16,4.75
548,17,9.156
548,18,8.25
548,19,6.844
548,20,9.375
548,95,1.75
548,98,-1.812
548,99,-6.219
548,100,6.156
548,101,7.188
548,62,6.438
548,89,-6.125
548,32,5.875
548,50,6.344
548,72,5.5
548,108,5.219
548,110,1.969
548,35,1.969
548,93,1.969
548,36,-8
548,66,-4.969
548,78,-2.844
548,111,-2.625
548,112,-1.625
548,53,-1.625
548,68,-1.906
548,69,-1.906
548,27,-4.438
548,96,-1.031
549,5,4.5
549,7,-5.062
549,8,3.031
549,13,-2.875
549,15,3.969
549,16,2
549,17,5.688
549,18,-6.062
549,19,4.938
549,20,3.812
549,25,-0.469
549,26,4.719
549,30,1.75
549,33,6.406
549,34,6.312
549,109,3.75
549,103,4.188
549,108,6.125
549,106,4.875
549,50,5.281
549,37,3.031
549,41,6.125
549,102,6.031
549,89,9.188
549,36,5.094
549,32,8.281
549,29,6.125
549,43,7.562
549,44,4.281
549,27,7.406
549,35,8.125
549,107,8.125
549,62,8.031
549,53,8.438
549,46,9
549,51,8.844
549,49,7.594
549,68,5.781
551,5,2.781
551,7,-7.25
551,8,-9.438
551,13,8.625
551,15,-0.469
551,16,-6.625
551,17,-0.188
551,18,-0.281
551,19,9.125
551,20,0.031
551,52,0
551,55,-6.312
551,57,0.094
551,58,-0.094
551,59,8.938
551,50,2.375
551,32,8.875
551,27,7.094
551,35,9.719
551,36,-3.094
551,60,-9.25
551,63,9.594
551,62,9.906
551,89,9.969
551,53,6.531
551,66,6.156
551,29,5.469
551,64,0.5
551,67,-7.875
551,68,0.438
551,49,5.438
551,72,6.031
551,76,-6.656
551,54,9.844
551,70,0.906
551,71,9.156
551,69,5.469
551,93,4.375
551,65,-4.531
551,88,7.312
551,83,4.969
551,73,8.031
551,74,1.094
551,61,8.812
551,91,-0.281
551,21,-9.75
551,48,0.469
551,31,-0.344
551,75,-0.375
551,77,9.094
551,87,3.594
551,56,-0.344
551,42,3.281
551,96,3.219
551,97,1.031
551,79,-3.438
551,80,7.688
551,78,3.594
552,5,-2.906
552,7,7.562
552,8,9.969
552,13,-8.781
552,15,7
552,16,2.562
552,17,5.562
552,18,5.562
552,19,5.562
552,20,5.562
552,82,5.562
552,84,5.562
552,85,5.562
552,86,5.562
552,90,5.562
553,5,6.656
553,7,-6.531
553,8,6.656
553,13,-4.594
553,15,3.75
553,16,3.719
553,17,7.469
553,18,3.375
553,19,2
553,20,6.719
553,113,6.562
553,114,5.656
553,115,7.406
553,116,9.75
553,117,7
553,105,6.656
553,103,7.844
553,102,7.312
553,109,-7.125
553,50,6.188
553,118,4.312
553,119,9.938
553,35,9.938
553,32,9.969
553,89,9.969
553,36,6.344
553,53,9.969
553,120,8.562
553,121,8.344
553,27,9.812
553,62,6.219
553,66,8.219
553,106,8.156
553,49,9.969
553,122,-6.406
553,125,9.969
553,29,9.969
553,21,9.969
553,69,9.906
553,68,4.125
553,61,7.312
553,127,9.969
553,128,8.562
553,54,9.625
553,72,9.969
553,48,9.375
553,56,9.781
553,65,9.969
553,129,9.969
553,130,9.875
553,42,9.969
553,40,9.125
553,76,9.25
553,28,8.812
553,31,9.5
553,22,9.938
553,23,9.25
553,93,9
553,88,9.188
553,38,8.438
553,39,9.938
553,81,8.344
553,24,8.531
553,25,9.969
553,91,8.219
553,45,9.062
553,47,7.312
553,87,8.938
553,78,9.5
553,30,8.469
553,33,9.438
553,26,9.969
553,34,9.719
553,97,2.5
553,83,9.969
553,46,9.969
553,37,8.438
553,41,9.938
553,96,9.281
553,95,9.094
553,82,8.906
553,63,8.75
553,94,8.812
553,43,9.156
553,44,9.875
553,70,7.656
553,92,8.375
553,90,8.094
553,85,8.844
553,80,8.062
553,51,9.844
553,52,9.75
553,107,7.469
553,73,8.562
553,55,7.344
553,101,7.375
553,84,8.875
553,57,8.219
553,58,-6.031
553,100,9.875
553,77,9.344
553,59,9.062
553,98,8.969
553,60,9.188
553,64,9.531
553,67,9.719
553,86,9.75
553,99,9.719
553,79,9.781
553,108,9.75
553,75,9.938
553,71,-8.875
553,74,9.969
556,5,3.094
557,5,1.562
557,7,-3.25
557,8,3.031
557,13,-3.625
557,15,-4.688
557,16,-6.031
557,17,-5.531
557,18,2.938
557,19,3.062
557,20,7.312
557,110,4.844
557,111,8.25
557,112,-5.312
557,113,4.75
557,114,3.125
557,89,6.031
557,62,4.875
557,32,5.938
557,27,4.625
557,72,0.188
557,116,3.469
557,117,-3.188
557,68,3.406
557,50,2.062
557,76,6.25
557,93,1.875
557,36,2.25
558,5,-6.25
558,7,-1.094
558,8,2.875
558,13,3.094
558,15,-2.438
558,16,2.781
558,17,-2.906
558,18,-8.844
558,19,-5.312
558,20,7.438
558,115,-2.594
558,116,1.281
558,117,3.969
558,118,2.188
558,119,-2.031
558,102,-1
558,50,0.5
558,89,2.75
558,29,0.062
558,36,2.688
558,127,6.281
558,129,1.344
558,27,2.156
558,32,-3.094
558,72,-1.125
558,35,1.844
558,53,1.906
559,5,-6.188
559,7,-2.938
559,8,2.031
559,13,-2.562
559,15,0.312
559,16,0.156
559,17,-1.906
559,18,1.438
559,19,8.656
559,20,2.906
559,119,5.406
559,120,3
559,121,2.062
559,122,4.406
559,123,-2.781
559,89,9.625
559,62,9.844
559,32,9.719
559,68,7.875
559,50,7.406
559,128,6.906
559,129,6.625
559,72,5.094
559,27,-2.062
559,36,3.281
559,35,5.094
559,76,-1.125
559,25,4.281
559,30,8.875
559,91,-3
559,66,8.625
559,93,4.812
559,49,9.062
559,88,6.312
559,98,2.188
559,99,3.469
559,69,-2.125
559,53,8.219
559,97,3.25
559,38,3.594
559,28,3.344
559,125,-1.844
559,126,3.344
559,78,3
559,92,-1.781
559,48,0.594
559,94,-4.5
559,96,5.188
560,5,-6.969
560,7,-5.438
560,8,-4.812
560,13,-3.5
560,15,-4.5
560,16,-1.469
560,17,-2.562
560,18,-2.688
560,19,1.312
560,20,5.625
560,124,-1.656
560,125,4.688
560,126,5.375
560,127,5.75
560,128,6.875
560,89,5.25
560,62,9.656
560,66,-2
560,32,4
560,93,1.062
560,130,1.656
560,22,4.312
560,72,0.781
560,68,1.688
560,36,-2.406
560,96,1.656
560,76,2.781
560,55,-3.969
560,58,-0.531
560,91,8.594
560,88,-2.938
560,35,6.562
560,27,5.312
560,50,3.25
560,77,4.312
560,79,2.594
560,87,2.156
560,69,1.969
560,92,2.75
560,49,5.75
560,78,2.625
560,94,-4.406
560,95,4.281
560,53,7.344
560,47,1.875
560,48,9.031
560,83,4.188
560,97,-2.438
560,114,7.531
560,115,7.344
560,54,8.562
560,28,5
560,70,2.875
560,65,1.188
560,38,4.062
560,121,3.469
560,122,2.812
560,80,-7.281
560,61,2.062
560,56,3.969
560,81,-1.375
560,73,2.938
560,23,3.469
560,24,-3.188
560,31,1.938
560,29,1.719
560,82,-4.094
560,63,3.094
560,21,1.844
560,30,2.031
560,33,2.125
561,5,-9.875
561,7,-9.406
561,8,-9.812
561,13,-9.031
561,15,-9.594
561,16,-9.688
561,17,-4.219
561,18,-3.406
561,19,-2.75
561,20,-5.438
561,129,3.094
561,23,-1
561,24,-8.531
561,25,-0.188
561,37,1.75
561,89,8.438
561,50,9.594
561,76,5.688
561,62,-0.406
561,32,3.562
561,74,-5.469
561,86,-8.812
561,27,-9.938
561,68,2.344
561,72,6.812
561,66,-8.594
561,53,7.312
562,5,-6.656
562,7,-6.938
562,8,-4.438
562,13,-6.5
562,15,-6.219
562,16,-7.875
562,17,-3.25
562,18,-6.25
562,19,-6
562,20,-5.844
562,33,-8.281
562,34,-4.5
562,37,-5
562,40,-8.094
562,41,-8.344
562,105,0.562
562,102,-4.469
562,109,-5.625
562,108,-7.75
562,50,1.312
562,43,0.438
562,44,-1.5
562,89,3
562,83,-4.281
562,53,1.156
562,29,0.938
562,76,-2.781
562,58,-5.438
562,59,2.094
562,27,3.344
562,72,2.906
562,36,-1.344
562,65,-5.438
562,21,-5.438
562,74,-5.281
562,75,-2.062
562,35,3.438
562,69,-5.656
562,32,-2.031
562,31,-4.469
562,107,-6.5
562,90,-1.656
562,94,2.094
562,100,-6.938
562,101,-6.125
562,66,2.562
562,81,-7.438
562,98,2.125
562,110,-7.688
562,112,-5.906
562,87,-6.812
562,54,-8.156
562,49,4.062
562,93,4.156
562,42,-4.531
562,114,-3.688
562,115,-2.281
562,68,4.344
562,61,-4.219
562,91,0.062
562,56,-6.969
562,26,-7.406
562,122,-4.125
562,123,1.312
562,62,1.781
562,97,-8.594
562,104,-5
562,80,-5.312
562,39,-9.156
562,126,-3.562
563,5,-5
563,7,-2.719
563,8,-5.469
563,13,-6.562
563,15,2.844
563,16,-1.594
563,17,-4.781
563,18,-1.781
563,19,0.75
563,20,-4.938
563,51,-5.344
563,52,-4.469
563,55,-9.938
563,59,-0.844
563,64,-2.219
563,89,-1.531
563,50,2.312
563,32,1.281
563,76,-0.625
563,36,-2.844
563,111,-3.531
564,5,3.094
564,7,3.781
564,8,1.25
564,13,3.656
564,15,0.375
564,16,-4.062
564,17,1.875
564,18,-2.125
564,19,3.031
564,20,-8.5
564,64,0.281
564,67,-9.906
564,71,-8.406
564,74,-6.938
564,75,-1.75
564,50,2.344
564,29,4.156
564,36,-0.281
564,27,8.375
564,89,4.594
564,113,6.844
564,114,6.75
564,35,3.031
564,32,2.406
564,21,8.062
564,53,3.688
564,72,6.219
564,124,-9.969
565,5,2.188
565,7,3.25
565,8,4.469
565,13,-4.031
565,15,0.688
565,16,-2.906
565,17,7.781
565,18,3.406
565,19,2.031
565,20,2.594
565,55,1.531
565,57,-2.125
565,58,1.719
565,59,2.75
565,60,4.062
565,50,4.938
565,29,-2.656
565,35,4.5
565,89,6
565,32,4.156
565,84,1.844
565,85,5.062
565,36,4.719
565,27,7.75
565,49,3.188
565,62,6.625
565,21,8.625
565,98,9.188
565,110,5.781
565,53,8.062
565,66,3.25
565,54,9.844
565,72,9.25
565,69,2.5
565,115,5.531
565,120,5.031
565,48,6.219
565,68,1.469
565,31,6.344
565,65,7.531
565,61,5.969
565,124,5.531
565,125,6.375
565,76,7.562
565,93,6.438
565,38,-2.625
565,42,1.781
565,88,6.5
565,130,3.875
565,22,4.312
565,81,6.125
566,5,5.812
566,7,5.719
566,8,-3.188
566,13,3.844
566,15,-1.781
566,16,1.812
566,17,-0.562
566,18,-1.719
566,19,1.719
566,20,2.344
566,59,-1.156
566,63,3.812
566,64,-2.969
566,67,-3.031
566,70,-1.812
566,50,0.969
566,105,1.875
566,32,1.156
566,35,1.219
566,27,1.312
566,79,0.25
566,82,-0.344
566,89,2
566,29,2.531
566,36,1.656
566,62,0.531
566,72,1.094
566,110,-0.531
566,111,1.531
566,53,3.906
566,66,0.844
566,49,2.062
566,54,3.219
566,68,2.781
566,115,-0.375
566,118,1.656
566,69,1.75
566,31,1.125
566,21,1.625
566,61,0.531
566,76,1.594
566,122,2.281
566,124,-8.844
566,81,5.531
